Column1;ProductType;LoadFamily;LoadLevel;ShearFamily;ShearLevel;Height;TopCover;ProductLength;f__ck;MRdPos;MRdNeg;VRdPos;VRdNeg;VRdMax;NRd;HRd;TanALPHA;SpringStiff;LambdaEq;InsThickness;ProductFamily;AnchoLength;minLength;DoubleMoment;DoubleShear;Type;;;;;;;;;;;;;;;;;;
8960;EBEA-1100 RS 4x14 -3x8 Ds300;1100 RS;4x14;Rebar;3x8;300;30;1000;25;0;-79000000;79572;0;394500;0;0;0.48327477;16773;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8961;EBEA-1100 RS 4x14 -4x8 Ds160;1100 RS;4x14;Rebar;4x8;160;30;1000;25;0;-30000000;73049;0;184500;0;0;1.356024779;2224;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8962;EBEA-1100 RS 4x14 -4x8 Ds180;1100 RS;4x14;Rebar;4x8;180;30;1000;25;0;-37000000;83114;0;214500;0;0;1.09349177;3407;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8963;EBEA-1100 RS 4x14 -4x8 Ds200;1100 RS;4x14;Rebar;4x8;200;30;1000;25;0;-44000000;90760;0;244500;0;0;0.913296108;4862;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8964;EBEA-1100 RS 4x14 -4x8 Ds220;1100 RS;4x14;Rebar;4x8;220;30;1000;25;0;-51000000;96375;0;274500;0;0;0.781667504;6602;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8965;EBEA-1100 RS 4x14 -4x8 Ds240;1100 RS;4x14;Rebar;4x8;240;30;1000;25;0;-58000000;99395;0;304500;0;0;0.681082117;8643;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8966;EBEA-1100 RS 4x14 -4x8 Ds260;1100 RS;4x14;Rebar;4x8;260;30;1000;25;0;-65000000;102996;0;319500;0;0;0.601541527;11003;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8967;EBEA-1100 RS 4x14 -4x8 Ds280;1100 RS;4x14;Rebar;4x8;280;30;1000;25;0;-72000000;104610;0;364500;0;0;0.536924754;13705;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8968;EBEA-1100 RS 4x14 -4x8 Ds300;1100 RS;4x14;Rebar;4x8;300;30;1000;25;0;-79000000;106096;0;394500;0;0;0.48327477;16773;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8969;EBEA-1100 RS 4x14 -5x8 Ds160;1100 RS;4x14;Rebar;5x8;160;30;1000;25;0;-30000000;91311;0;184500;0;0;1.356024779;2224;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8970;EBEA-1100 RS 4x14 -5x8 Ds180;1100 RS;4x14;Rebar;5x8;180;30;1000;25;0;-37000000;103892;0;214500;0;0;1.09349177;3407;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8971;EBEA-1100 RS 4x14 -5x8 Ds200;1100 RS;4x14;Rebar;5x8;200;30;1000;25;0;-44000000;113450;0;244500;0;0;0.913296108;4862;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8972;EBEA-1100 RS 4x14 -5x8 Ds220;1100 RS;4x14;Rebar;5x8;220;30;1000;25;0;-51000000;120469;0;274500;0;0;0.781667504;6602;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8973;EBEA-1100 RS 4x14 -5x8 Ds240;1100 RS;4x14;Rebar;5x8;240;30;1000;25;0;-58000000;124244;0;304500;0;0;0.681082117;8643;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8974;EBEA-1100 RS 4x14 -5x8 Ds260;1100 RS;4x14;Rebar;5x8;260;30;1000;25;0;-65000000;128745;0;319500;0;0;0.601541527;11003;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8975;EBEA-1100 RS 4x14 -5x8 Ds280;1100 RS;4x14;Rebar;5x8;280;30;1000;25;0;-72000000;130762;0;364500;0;0;0.536924754;13705;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8976;EBEA-1100 RS 4x14 -5x8 Ds300;1100 RS;4x14;Rebar;5x8;300;30;1000;25;0;-79000000;132619;0;394500;0;0;0.48327477;16773;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8977;EBEA-1100 RS 4x14 -2x10 Ds160;1100 RS;4x14;Rebar;2x10;160;30;1000;25;0;-30000000;57069;0;184500;0;0;1.356024779;2224;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8978;EBEA-1100 RS 4x14 -2x10 Ds180;1100 RS;4x14;Rebar;2x10;180;30;1000;25;0;-37000000;64933;0;214500;0;0;1.09349177;3407;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8979;EBEA-1100 RS 4x14 -2x10 Ds200;1100 RS;4x14;Rebar;2x10;200;30;1000;25;0;-44000000;70906;0;244500;0;0;0.913296108;4862;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8980;EBEA-1100 RS 4x14 -2x10 Ds220;1100 RS;4x14;Rebar;2x10;220;30;1000;25;0;-51000000;75293;0;274500;0;0;0.781667504;6602;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8981;EBEA-1100 RS 4x14 -2x10 Ds240;1100 RS;4x14;Rebar;2x10;240;30;1000;25;0;-58000000;77652;0;304500;0;0;0.681082117;8643;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8982;EBEA-1100 RS 4x14 -2x10 Ds260;1100 RS;4x14;Rebar;2x10;260;30;1000;25;0;-65000000;80466;0;319500;0;0;0.601541527;11003;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8983;EBEA-1100 RS 4x14 -2x10 Ds280;1100 RS;4x14;Rebar;2x10;280;30;1000;25;0;-72000000;81726;0;364500;0;0;0.536924754;13705;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8984;EBEA-1100 RS 4x14 -2x10 Ds300;1100 RS;4x14;Rebar;2x10;300;30;1000;25;0;-79000000;82887;0;394500;0;0;0.48327477;16773;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8985;EBEA-1100 RS 4x14 -3x10 Ds160;1100 RS;4x14;Rebar;3x10;160;30;1000;25;0;-30000000;85604;0;184500;0;0;1.356024779;2224;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8986;EBEA-1100 RS 4x14 -3x10 Ds180;1100 RS;4x14;Rebar;3x10;180;30;1000;25;0;-37000000;97399;0;214500;0;0;1.09349177;3407;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8987;EBEA-1100 RS 4x14 -3x10 Ds200;1100 RS;4x14;Rebar;3x10;200;30;1000;25;0;-44000000;106359;0;244500;0;0;0.913296108;4862;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8988;EBEA-1100 RS 4x14 -3x10 Ds220;1100 RS;4x14;Rebar;3x10;220;30;1000;25;0;-51000000;112940;0;274500;0;0;0.781667504;6602;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8989;EBEA-1100 RS 4x14 -3x10 Ds240;1100 RS;4x14;Rebar;3x10;240;30;1000;25;0;-58000000;116479;0;304500;0;0;0.681082117;8643;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8990;EBEA-1100 RS 4x14 -3x10 Ds260;1100 RS;4x14;Rebar;3x10;260;30;1000;25;0;-65000000;120699;0;319500;0;0;0.601541527;11003;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8991;EBEA-1100 RS 4x14 -3x10 Ds280;1100 RS;4x14;Rebar;3x10;280;30;1000;25;0;-72000000;122589;0;364500;0;0;0.536924754;13705;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8992;EBEA-1100 RS 4x14 -3x10 Ds300;1100 RS;4x14;Rebar;3x10;300;30;1000;25;0;-79000000;124331;0;394500;0;0;0.48327477;16773;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8993;EBEA-1100 RS 4x14 -4x10 Ds160;1100 RS;4x14;Rebar;4x10;160;30;1000;25;0;-30000000;114139;0;184500;0;0;1.356024779;2224;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8994;EBEA-1100 RS 4x14 -4x10 Ds180;1100 RS;4x14;Rebar;4x10;180;30;1000;25;0;-37000000;129865;0;214500;0;0;1.09349177;3407;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8995;EBEA-1100 RS 4x14 -4x10 Ds200;1100 RS;4x14;Rebar;4x10;200;30;1000;25;0;-44000000;141812;0;244500;0;0;0.913296108;4862;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8996;EBEA-1100 RS 4x14 -4x10 Ds220;1100 RS;4x14;Rebar;4x10;220;30;1000;25;0;-51000000;150586;0;274500;0;0;0.781667504;6602;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8997;EBEA-1100 RS 4x14 -4x10 Ds240;1100 RS;4x14;Rebar;4x10;240;30;1000;25;0;-58000000;155305;0;304500;0;0;0.681082117;8643;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8998;EBEA-1100 RS 4x14 -4x10 Ds260;1100 RS;4x14;Rebar;4x10;260;30;1000;25;0;-65000000;160932;0;319500;0;0;0.601541527;11003;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
8999;EBEA-1100 RS 4x14 -4x10 Ds280;1100 RS;4x14;Rebar;4x10;280;30;1000;25;0;-72000000;163452;0;364500;0;0;0.536924754;13705;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9000;EBEA-1100 RS 4x14 -4x10 Ds300;1100 RS;4x14;Rebar;4x10;300;30;1000;25;0;-79000000;165774;0;394500;0;0;0.48327477;16773;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9001;EBEA-1100 RS 4x14 -5x10 Ds160;1100 RS;4x14;Rebar;5x10;160;30;1000;25;0;-30000000;142673;0;184500;0;0;1.356024779;2224;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9002;EBEA-1100 RS 4x14 -5x10 Ds180;1100 RS;4x14;Rebar;5x10;180;30;1000;25;0;-37000000;162332;0;214500;0;0;1.09349177;3407;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9003;EBEA-1100 RS 4x14 -5x10 Ds200;1100 RS;4x14;Rebar;5x10;200;30;1000;25;0;-44000000;177265;0;244500;0;0;0.913296108;4862;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9004;EBEA-1100 RS 4x14 -5x10 Ds220;1100 RS;4x14;Rebar;5x10;220;30;1000;25;0;-51000000;188233;0;274500;0;0;0.781667504;6602;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9005;EBEA-1100 RS 4x14 -5x10 Ds240;1100 RS;4x14;Rebar;5x10;240;30;1000;25;0;-58000000;194131;0;304500;0;0;0.681082117;8643;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9006;EBEA-1100 RS 4x14 -5x10 Ds260;1100 RS;4x14;Rebar;5x10;260;30;1000;25;0;-65000000;201164;0;319500;0;0;0.601541527;11003;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9007;EBEA-1100 RS 4x14 -5x10 Ds280;1100 RS;4x14;Rebar;5x10;280;30;1000;25;0;-72000000;204316;0;364500;0;0;0.536924754;13705;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9008;EBEA-1100 RS 4x14 -5x10 Ds300;1100 RS;4x14;Rebar;5x10;300;30;1000;25;0;-79000000;207218;0;394500;0;0;0.48327477;16773;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9009;EBEA-1100 RS 4x14 -2x12 Ds160;1100 RS;4x14;Rebar;2x12;160;30;1000;25;0;-30000000;82180;0;184500;0;0;1.356024779;2224;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9010;EBEA-1100 RS 4x14 -2x12 Ds180;1100 RS;4x14;Rebar;2x12;180;30;1000;25;0;-37000000;93503;0;214500;0;0;1.09349177;3407;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9011;EBEA-1100 RS 4x14 -2x12 Ds200;1100 RS;4x14;Rebar;2x12;200;30;1000;25;0;-44000000;102105;0;244500;0;0;0.913296108;4862;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9012;EBEA-1100 RS 4x14 -2x12 Ds220;1100 RS;4x14;Rebar;2x12;220;30;1000;25;0;-51000000;108422;0;274500;0;0;0.781667504;6602;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9013;EBEA-1100 RS 4x14 -2x12 Ds240;1100 RS;4x14;Rebar;2x12;240;30;1000;25;0;-58000000;111819;0;304500;0;0;0.681082117;8643;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9014;EBEA-1100 RS 4x14 -2x12 Ds260;1100 RS;4x14;Rebar;2x12;260;30;1000;25;0;-65000000;115871;0;319500;0;0;0.601541527;11003;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9015;EBEA-1100 RS 4x14 -2x12 Ds280;1100 RS;4x14;Rebar;2x12;280;30;1000;25;0;-72000000;117686;0;364500;0;0;0.536924754;13705;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9016;EBEA-1100 RS 4x14 -2x12 Ds300;1100 RS;4x14;Rebar;2x12;300;30;1000;25;0;-79000000;119357;0;394500;0;0;0.48327477;16773;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9017;EBEA-1100 RS 4x14 -3x12 Ds160;1100 RS;4x14;Rebar;3x12;160;30;1000;25;0;-30000000;123270;0;184500;0;0;1.356024779;2224;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9018;EBEA-1100 RS 4x14 -3x12 Ds180;1100 RS;4x14;Rebar;3x12;180;30;1000;25;0;-37000000;140254;0;214500;0;0;1.09349177;3407;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9019;EBEA-1100 RS 4x14 -3x12 Ds200;1100 RS;4x14;Rebar;3x12;200;30;1000;25;0;-44000000;153157;0;244500;0;0;0.913296108;4862;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9020;EBEA-1100 RS 4x14 -3x12 Ds220;1100 RS;4x14;Rebar;3x12;220;30;1000;25;0;-51000000;162633;0;274500;0;0;0.781667504;6602;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9021;EBEA-1100 RS 4x14 -3x12 Ds240;1100 RS;4x14;Rebar;3x12;240;30;1000;25;0;-58000000;167729;0;304500;0;0;0.681082117;8643;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9022;EBEA-1100 RS 4x14 -3x12 Ds260;1100 RS;4x14;Rebar;3x12;260;30;1000;25;0;-65000000;173806;0;319500;0;0;0.601541527;11003;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9023;EBEA-1100 RS 4x14 -3x12 Ds280;1100 RS;4x14;Rebar;3x12;280;30;1000;25;0;-72000000;176529;0;364500;0;0;0.536924754;13705;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9024;EBEA-1100 RS 4x14 -3x12 Ds300;1100 RS;4x14;Rebar;3x12;300;30;1000;25;0;-79000000;179036;0;394500;0;0;0.48327477;16773;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9025;EBEA-1100 RS 4x14 -4x12 Ds160;1100 RS;4x14;Rebar;4x12;160;30;1000;25;0;-30000000;164360;0;184500;0;0;1.356024779;2224;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9026;EBEA-1100 RS 4x14 -4x12 Ds180;1100 RS;4x14;Rebar;4x12;180;30;1000;25;0;-37000000;187006;0;214500;0;0;1.09349177;3407;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9027;EBEA-1100 RS 4x14 -4x12 Ds200;1100 RS;4x14;Rebar;4x12;200;30;1000;25;0;-44000000;204210;0;244500;0;0;0.913296108;4862;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9028;EBEA-1100 RS 4x14 -4x12 Ds220;1100 RS;4x14;Rebar;4x12;220;30;1000;25;0;-51000000;216844;0;274500;0;0;0.781667504;6602;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9029;EBEA-1100 RS 4x14 -4x12 Ds240;1100 RS;4x14;Rebar;4x12;240;30;1000;25;0;-58000000;223639;0;304500;0;0;0.681082117;8643;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9030;EBEA-1100 RS 4x14 -4x12 Ds260;1100 RS;4x14;Rebar;4x12;260;30;1000;25;0;-65000000;231741;0;319500;0;0;0.601541527;11003;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9031;EBEA-1100 RS 4x14 -4x12 Ds280;1100 RS;4x14;Rebar;4x12;280;30;1000;25;0;-72000000;235372;0;364500;0;0;0.536924754;13705;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9032;EBEA-1100 RS 4x14 -4x12 Ds300;1100 RS;4x14;Rebar;4x12;300;30;1000;25;0;-79000000;238715;0;394500;0;0;0.48327477;16773;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9033;EBEA-1100 RS 4x14 -5x12 Ds160;1100 RS;4x14;Rebar;5x12;160;30;1000;25;0;-30000000;0;0;184500;0;0;1.356024779;2224;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9034;EBEA-1100 RS 4x14 -5x12 Ds180;1100 RS;4x14;Rebar;5x12;180;30;1000;25;0;-37000000;0;0;214500;0;0;1.09349177;3407;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9035;EBEA-1100 RS 4x14 -5x12 Ds200;1100 RS;4x14;Rebar;5x12;200;30;1000;25;0;-44000000;0;0;244500;0;0;0.913296108;4862;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9036;EBEA-1100 RS 4x14 -5x12 Ds220;1100 RS;4x14;Rebar;5x12;220;30;1000;25;0;-51000000;271056;0;274500;0;0;0.781667504;6602;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9037;EBEA-1100 RS 4x14 -5x12 Ds240;1100 RS;4x14;Rebar;5x12;240;30;1000;25;0;-58000000;279548;0;304500;0;0;0.681082117;8643;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9038;EBEA-1100 RS 4x14 -5x12 Ds260;1100 RS;4x14;Rebar;5x12;260;30;1000;25;0;-65000000;289677;0;319500;0;0;0.601541527;11003;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9039;EBEA-1100 RS 4x14 -5x12 Ds280;1100 RS;4x14;Rebar;5x12;280;30;1000;25;0;-72000000;294214;0;364500;0;0;0.536924754;13705;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9040;EBEA-1100 RS 4x14 -5x12 Ds300;1100 RS;4x14;Rebar;5x12;300;30;1000;25;0;-79000000;298394;0;394500;0;0;0.48327477;16773;#NEDOSTUPNÝ;80;EBEA;;600;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9041;EBEA-1100 RS 5x14 -2x8 Ds160;1100 RS;5x14;Rebar;2x8;160;30;1000;25;0;-37642874.14;36524;0;184500;0;0;1.372827564;2742;#NEDOSTUPNÝ;80;EBEA;;700;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9042;EBEA-1100 RS 5x14 -2x8 Ds180;1100 RS;5x14;Rebar;2x8;180;30;1000;25;0;-46483618.36;41557;0;214500;0;0;1.110008998;4188;#NEDOSTUPNÝ;80;EBEA;;700;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9043;EBEA-1100 RS 5x14 -2x8 Ds200;1100 RS;5x14;Rebar;2x8;200;30;1000;25;0;-55370579.82;45380;0;244500;0;0;0.930204871;5953;#NEDOSTUPNÝ;80;EBEA;;700;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9044;EBEA-1100 RS 5x14 -2x8 Ds220;1100 RS;5x14;Rebar;2x8;220;30;1000;25;0;-64310207.41;48188;0;274500;0;0;0.799299661;8046;#NEDOSTUPNÝ;80;EBEA;;700;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9045;EBEA-1100 RS 5x14 -2x8 Ds240;1100 RS;5x14;Rebar;2x8;240;30;1000;25;0;-73308950.07;49698;0;304500;0;0;0.69961906;10478;#NEDOSTUPNÝ;80;EBEA;;700;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9046;EBEA-1100 RS 5x14 -2x8 Ds260;1100 RS;5x14;Rebar;2x8;260;30;1000;25;0;-82373256.7;51498;0;319500;0;0;0.621090614;13263;#NEDOSTUPNÝ;80;EBEA;;700;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9047;EBEA-1100 RS 5x14 -2x8 Ds280;1100 RS;5x14;Rebar;2x8;280;30;1000;25;0;-91509576.23;52305;0;364500;0;0;0.557553501;16413;#NEDOSTUPNÝ;80;EBEA;;700;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9048;EBEA-1100 RS 5x14 -2x8 Ds300;1100 RS;5x14;Rebar;2x8;300;30;1000;25;0;-100724357.6;53048;0;394500;0;0;0.505027721;19944;#NEDOSTUPNÝ;80;EBEA;;700;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9049;EBEA-1100 RS 5x14 -3x8 Ds160;1100 RS;5x14;Rebar;3x8;160;30;1000;25;0;-37642874.14;54787;0;184500;0;0;1.372827564;2742;#NEDOSTUPNÝ;80;EBEA;;700;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9050;EBEA-1100 RS 5x14 -3x8 Ds180;1100 RS;5x14;Rebar;3x8;180;30;1000;25;0;-46483618.36;62335;0;214500;0;0;1.110008998;4188;#NEDOSTUPNÝ;80;EBEA;;700;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9051;EBEA-1100 RS 5x14 -3x8 Ds200;1100 RS;5x14;Rebar;3x8;200;30;1000;25;0;-55370579.82;68070;0;244500;0;0;0.930204871;5953;#NEDOSTUPNÝ;80;EBEA;;700;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9052;EBEA-1100 RS 5x14 -3x8 Ds220;1100 RS;5x14;Rebar;3x8;220;30;1000;25;0;-64310207.41;72281;0;274500;0;0;0.799299661;8046;#NEDOSTUPNÝ;80;EBEA;;700;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
9053;EBEA-1100 RS 5x14 -3x8 Ds240;1100 RS;5x14;Rebar;3x8;240;30;1000;25;0;-73308950.07;74546;0;304500;0;0;0.69961906;10478;#NEDOSTUPNÝ;80;EBEA;;700;FALSE;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
